------------------------------,--------------------
16/02/2024 17:00,15.5
16/02/2024 18:00,15.4
16/02/2024 19:00,15.3
16/02/2024 20:00,15.2
16/02/2024 21:00,15.2
16/02/2024 22:00,15.1
16/02/2024 23:00,15.1
17/02/2024 00:00,15
17/02/2024 01:00,14.7
17/02/2024 02:00,14.4
17/02/2024 03:00,14.4
17/02/2024 04:00,14.6
17/02/2024 05:00,14.7
17/02/2024 06:00,14.9
17/02/2024 07:00,14.9
17/02/2024 08:00,15
17/02/2024 09:00,15.1
17/02/2024 10:00,15.1
17/02/2024 11:00,15.1
17/02/2024 12:00,15.2
17/02/2024 13:00,15.4
17/02/2024 14:00,15.5
17/02/2024 15:00,15.5
17/02/2024 16:00,15.4
17/02/2024 17:00,15.4
17/02/2024 18:00,15.3
17/02/2024 19:00,15.3
17/02/2024 20:00,15.2
17/02/2024 21:00,15.2
17/02/2024 22:00,15.2
17/02/2024 23:00,15.2
18/02/2024 00:00,15.2
18/02/2024 01:00,15.1
18/02/2024 02:00,15.1
18/02/2024 03:00,15
18/02/2024 04:00,15
18/02/2024 05:00,14.9
18/02/2024 06:00,15
18/02/2024 07:00,15
18/02/2024 08:00,15
18/02/2024 09:00,15.1
18/02/2024 10:00,15.1
18/02/2024 11:00,15.2
18/02/2024 12:00,15.2
18/02/2024 13:00,15.3
18/02/2024 14:00,15.4
18/02/2024 15:00,15.4
18/02/2024 16:00,15.4
18/02/2024 17:00,15.4
18/02/2024 18:00,15.3
18/02/2024 19:00,15.2
18/02/2024 20:00,15.2
18/02/2024 21:00,15.3
18/02/2024 22:00,15.1
18/02/2024 23:00,15.3
19/02/2024 00:00,15.2
19/02/2024 01:00,15.1
19/02/2024 02:00,15.2
19/02/2024 03:00,15.1
19/02/2024 04:00,15.1
19/02/2024 05:00,15
19/02/2024 06:00,14.9
19/02/2024 07:00,15
19/02/2024 08:00,15
19/02/2024 09:00,15.1
19/02/2024 10:00,15.1
19/02/2024 11:00,15.1
19/02/2024 12:00,15.1
19/02/2024 13:00,15.2
19/02/2024 14:00,15.3
19/02/2024 15:00,15.4
19/02/2024 16:00,15.4
19/02/2024 17:00,15.4
19/02/2024 18:00,15.4
19/02/2024 19:00,15.3
19/02/2024 20:00,15.2
19/02/2024 21:00,15.2
19/02/2024 22:00,15.2
19/02/2024 23:00,15.1
20/02/2024 00:00,15
20/02/2024 01:00,15.1
20/02/2024 02:00,15.1
20/02/2024 03:00,15.1
20/02/2024 04:00,15
20/02/2024 05:00,15
20/02/2024 06:00,14.8
20/02/2024 07:00,14.8
20/02/2024 08:00,14.8
20/02/2024 09:00,15
20/02/2024 10:00,15.1
20/02/2024 11:00,15.1
20/02/2024 12:00,15.2
20/02/2024 13:00,15.2
20/02/2024 14:00,15.3
20/02/2024 15:00,15.4
20/02/2024 16:00,15.4
20/02/2024 17:00,15.4
20/02/2024 18:00,15.3
20/02/2024 19:00,15.2
20/02/2024 20:00,15.2
20/02/2024 21:00,15.1
20/02/2024 22:00,15.1
20/02/2024 23:00,15.1
21/02/2024 00:00,15.2
21/02/2024 01:00,15.1
21/02/2024 02:00,15.1
21/02/2024 03:00,15.1
21/02/2024 04:00,15.1
21/02/2024 05:00,15
21/02/2024 06:00,14.9
21/02/2024 07:00,14.7
21/02/2024 08:00,14.7
21/02/2024 09:00,15
21/02/2024 10:00,15
21/02/2024 11:00,15.1
21/02/2024 12:00,15.2
21/02/2024 13:00,15.2
21/02/2024 14:00,15.3
21/02/2024 15:00,15.3
21/02/2024 16:00,15.2
21/02/2024 17:00,15.3
21/02/2024 18:00,15.3
21/02/2024 19:00,15.2
21/02/2024 20:00,15.2
21/02/2024 21:00,15.2
21/02/2024 22:00,15.3
21/02/2024 23:00,15.2
22/02/2024 00:00,15.1
22/02/2024 01:00,15.2
22/02/2024 02:00,15.1
22/02/2024 03:00,15.1
22/02/2024 04:00,15.1
22/02/2024 05:00,15.1
22/02/2024 06:00,15.1
22/02/2024 07:00,15.1
22/02/2024 08:00,15.1
22/02/2024 09:00,15.1
22/02/2024 10:00,15.1
22/02/2024 11:00,15.1
22/02/2024 12:00,15.1
22/02/2024 13:00,15.1
22/02/2024 14:00,15.1
22/02/2024 15:00,15.1
22/02/2024 16:00,15.1
22/02/2024 17:00,15
22/02/2024 18:00,14.9
22/02/2024 19:00,14.7
22/02/2024 20:00,14.5
22/02/2024 21:00,14.5
22/02/2024 22:00,14.7
22/02/2024 23:00,14.8
23/02/2024 00:00,14.8
23/02/2024 01:00,14.8
23/02/2024 02:00,14.9
23/02/2024 03:00,14.9
23/02/2024 04:00,14.9
23/02/2024 05:00,14.8
23/02/2024 06:00,14.7
23/02/2024 07:00,14.5
23/02/2024 08:00,14.4
23/02/2024 09:00,14.5
23/02/2024 10:00,14.9
23/02/2024 11:00,14.9
23/02/2024 12:00,14.8
23/02/2024 13:00,14.9
23/02/2024 14:00,15
23/02/2024 15:00,15.1
23/02/2024 16:00,15.1
23/02/2024 17:00,15.1
23/02/2024 18:00,15.1
23/02/2024 19:00,14.9
23/02/2024 20:00,14.8
23/02/2024 21:00,14.7
23/02/2024 22:00,14.7
23/02/2024 23:00,14.9
24/02/2024 00:00,15
24/02/2024 01:00,15
24/02/2024 02:00,15
24/02/2024 03:00,15
24/02/2024 04:00,15
24/02/2024 05:00,15
24/02/2024 06:00,15
24/02/2024 07:00,14.9
24/02/2024 08:00,14.9
24/02/2024 09:00,14.9
24/02/2024 10:00,15
24/02/2024 11:00,15.2
24/02/2024 12:00,15.2
24/02/2024 13:00,15.3
24/02/2024 14:00,15.3
24/02/2024 15:00,15.4
24/02/2024 16:00,15.4
24/02/2024 17:00,15.4
24/02/2024 18:00,15.4
24/02/2024 19:00,15.3
24/02/2024 20:00,15.3
24/02/2024 21:00,15.1
24/02/2024 22:00,15.3
24/02/2024 23:00,15.3
25/02/2024 00:00,15.3
25/02/2024 01:00,15.3
25/02/2024 02:00,15.4
25/02/2024 03:00,15.4
25/02/2024 04:00,15.4
25/02/2024 05:00,15.4
25/02/2024 06:00,15.3
25/02/2024 07:00,15.3
25/02/2024 08:00,15.2
25/02/2024 09:00,15.1
25/02/2024 10:00,15.3
25/02/2024 11:00,15.3
25/02/2024 12:00,15.3
25/02/2024 13:00,15.3
25/02/2024 14:00,15.3
25/02/2024 15:00,15.3
25/02/2024 16:00,15.3
25/02/2024 17:00,15.3
25/02/2024 18:00,15.3
25/02/2024 19:00,15.1
25/02/2024 20:00,15
25/02/2024 21:00,14.8
25/02/2024 22:00,14.6
25/02/2024 23:00,14.9
26/02/2024 00:00,15
26/02/2024 01:00,15.1
26/02/2024 02:00,15
26/02/2024 03:00,15.1
26/02/2024 04:00,15.1
26/02/2024 05:00,15.1
26/02/2024 06:00,14.9
26/02/2024 07:00,14.8
26/02/2024 08:00,14.6
26/02/2024 09:00,14.1
26/02/2024 10:00,14.5
26/02/2024 11:00,14.8
26/02/2024 12:00,14.9
26/02/2024 13:00,14.8
26/02/2024 14:00,14.9
26/02/2024 15:00,15.1
26/02/2024 16:00,15.1
26/02/2024 17:00,15.1
26/02/2024 18:00,15.2
26/02/2024 19:00,15.1
26/02/2024 20:00,14.9
26/02/2024 21:00,13.6
26/02/2024 22:00,12.1
26/02/2024 23:00,12.4
27/02/2024 00:00,13.9
27/02/2024 01:00,14.7
27/02/2024 02:00,15
27/02/2024 03:00,15.1
27/02/2024 04:00,15.1
27/02/2024 05:00,15.1
27/02/2024 06:00,15.1
27/02/2024 07:00,15
27/02/2024 08:00,14.8
27/02/2024 09:00,14.3
27/02/2024 10:00,14.2
27/02/2024 11:00,15.5
27/02/2024 12:00,14.8
27/02/2024 13:00,15.2
27/02/2024 14:00,15.2
27/02/2024 15:00,15.2
27/02/2024 16:00,15.1
27/02/2024 17:00,15.1
27/02/2024 18:00,15
27/02/2024 19:00,14.9
27/02/2024 20:00,14.6
27/02/2024 21:00,12.1
27/02/2024 22:00,10.4
27/02/2024 23:00,9.3
28/02/2024 00:00,8.9
28/02/2024 01:00,11.1
28/02/2024 02:00,14.6
28/02/2024 03:00,14.9
28/02/2024 04:00,14.9
28/02/2024 05:00,14.9
28/02/2024 06:00,14.9
28/02/2024 07:00,14.8
28/02/2024 08:00,14.7
28/02/2024 09:00,14.4
28/02/2024 10:00,15.1
28/02/2024 11:00,19.5
28/02/2024 12:00,21.7
28/02/2024 13:00,22.4
28/02/2024 14:00,15.4
28/02/2024 15:00,15.3
28/02/2024 16:00,15
28/02/2024 17:00,15
28/02/2024 18:00,14.9
28/02/2024 19:00,14.9
28/02/2024 20:00,14.8
28/02/2024 21:00,14.5
28/02/2024 22:00,13.1
28/02/2024 23:00,12.2
29/02/2024 00:00,12.2
29/02/2024 01:00,13.9
29/02/2024 02:00,14.8
29/02/2024 03:00,14.8
29/02/2024 04:00,14.8
29/02/2024 05:00,14.8
29/02/2024 06:00,14.8
29/02/2024 07:00,14.8
29/02/2024 08:00,14.7
29/02/2024 09:00,14.7
29/02/2024 10:00,14.5
29/02/2024 11:00,14.8
29/02/2024 12:00,15
29/02/2024 13:00,14.7
29/02/2024 14:00,14.8
29/02/2024 15:00,14.8
29/02/2024 16:00,14.8
29/02/2024 17:00,14.8
29/02/2024 18:00,14.7
29/02/2024 19:00,14.6
29/02/2024 20:00,14.7
29/02/2024 21:00,14.6
29/02/2024 22:00,14.3
29/02/2024 23:00,13.7
01/03/2024 00:00,13.2
01/03/2024 01:00,14
01/03/2024 02:00,14.4
01/03/2024 03:00,14.5
01/03/2024 04:00,14.5
01/03/2024 05:00,14.5
01/03/2024 06:00,14.5
01/03/2024 07:00,14.4
01/03/2024 08:00,14.4
01/03/2024 09:00,14.4
01/03/2024 10:00,14.4
01/03/2024 11:00,14.5
01/03/2024 12:00,14.4
01/03/2024 13:00,14.4
01/03/2024 14:00,14.5
01/03/2024 15:00,14.5
01/03/2024 16:00,14.4
01/03/2024 17:00,14.4
01/03/2024 18:00,14.4
01/03/2024 19:00,14.4
01/03/2024 20:00,14.3
01/03/2024 21:00,14.3
01/03/2024 22:00,14.3
01/03/2024 23:00,14.3
02/03/2024 00:00,14.2
02/03/2024 01:00,14.1
02/03/2024 02:00,14.1
02/03/2024 03:00,14.2
02/03/2024 04:00,14.2
02/03/2024 05:00,14.2
02/03/2024 06:00,14.2
02/03/2024 07:00,14.2
02/03/2024 08:00,14.1
02/03/2024 09:00,14.1
02/03/2024 10:00,14.1
02/03/2024 11:00,14.1
02/03/2024 12:00,13.9
02/03/2024 13:00,13.9
02/03/2024 14:00,13.9
02/03/2024 15:00,14
02/03/2024 16:00,14
02/03/2024 17:00,14
02/03/2024 18:00,14
02/03/2024 19:00,14
02/03/2024 20:00,13.9
02/03/2024 21:00,13.9
02/03/2024 22:00,13.9
02/03/2024 23:00,13.8
03/03/2024 00:00,13.8
03/03/2024 01:00,13.7
03/03/2024 02:00,13.6
03/03/2024 03:00,13.7
03/03/2024 04:00,13.8
03/03/2024 05:00,13.9
03/03/2024 06:00,13.9
03/03/2024 07:00,13.9
03/03/2024 08:00,13.9
03/03/2024 09:00,13.8
03/03/2024 10:00,13.8
03/03/2024 11:00,13.9
03/03/2024 12:00,14.1
03/03/2024 13:00,14.2
03/03/2024 14:00,14.3
03/03/2024 15:00,14.2
03/03/2024 16:00,14.1
03/03/2024 17:00,14.1
03/03/2024 18:00,14
03/03/2024 19:00,14
03/03/2024 20:00,14
03/03/2024 21:00,13.9
03/03/2024 22:00,14
03/03/2024 23:00,13.9
04/03/2024 00:00,14
04/03/2024 01:00,13.9
04/03/2024 02:00,13.9
04/03/2024 03:00,13.9
04/03/2024 04:00,13.9
04/03/2024 05:00,13.9
04/03/2024 06:00,13.9
04/03/2024 07:00,13.9
04/03/2024 08:00,13.9
04/03/2024 09:00,13.8
04/03/2024 10:00,13.8
04/03/2024 11:00,13.9
04/03/2024 12:00,14
04/03/2024 13:00,14.2
04/03/2024 14:00,14.2
04/03/2024 15:00,14.2
04/03/2024 16:00,14.2
04/03/2024 17:00,14.1
04/03/2024 18:00,14
04/03/2024 19:00,14
04/03/2024 20:00,14
04/03/2024 21:00,14
04/03/2024 22:00,14
04/03/2024 23:00,13.9
05/03/2024 00:00,13.9
05/03/2024 01:00,13.9
05/03/2024 02:00,13.8
05/03/2024 03:00,13.8
05/03/2024 04:00,13.8
05/03/2024 05:00,13.7
05/03/2024 06:00,13.7
05/03/2024 07:00,13.8
05/03/2024 08:00,13.8
05/03/2024 09:00,13.9
05/03/2024 10:00,13.9
05/03/2024 11:00,13.9
05/03/2024 12:00,14
05/03/2024 13:00,14
05/03/2024 14:00,14.1
05/03/2024 15:00,14.2
05/03/2024 16:00,14.2
05/03/2024 17:00,14.2
05/03/2024 18:00,14.1
05/03/2024 19:00,14.1
05/03/2024 20:00,14.1
05/03/2024 21:00,14.1
05/03/2024 22:00,14
05/03/2024 23:00,14
06/03/2024 00:00,14
06/03/2024 01:00,14
06/03/2024 02:00,13.9
06/03/2024 03:00,13.9
06/03/2024 04:00,13.7
06/03/2024 05:00,13.5
06/03/2024 06:00,13.4
06/03/2024 07:00,13.4
06/03/2024 08:00,13.6
06/03/2024 09:00,13.9
06/03/2024 10:00,13.9
06/03/2024 11:00,13.8
06/03/2024 12:00,13.8
06/03/2024 13:00,14
06/03/2024 14:00,14.1
06/03/2024 15:00,14.1
06/03/2024 16:00,14.2
06/03/2024 17:00,14.1
06/03/2024 18:00,13.9
06/03/2024 19:00,13.8
06/03/2024 20:00,13.9
06/03/2024 21:00,13.9
06/03/2024 22:00,14
06/03/2024 23:00,14
07/03/2024 00:00,13.9
07/03/2024 01:00,13.9
07/03/2024 02:00,13.9
07/03/2024 03:00,13.9
07/03/2024 04:00,13.9
07/03/2024 05:00,13.8
07/03/2024 06:00,13.7
07/03/2024 07:00,13.6
07/03/2024 08:00,13.6
07/03/2024 09:00,13.6
07/03/2024 10:00,13.7
07/03/2024 11:00,13.9
07/03/2024 12:00,13.9
07/03/2024 13:00,14
07/03/2024 14:00,14
07/03/2024 15:00,14
07/03/2024 16:00,14
07/03/2024 17:00,14
07/03/2024 18:00,13.9
07/03/2024 19:00,13.8
07/03/2024 20:00,13.9
07/03/2024 21:00,13.9
07/03/2024 22:00,14
07/03/2024 23:00,14
08/03/2024 00:00,14
08/03/2024 01:00,14
08/03/2024 02:00,14
08/03/2024 03:00,14
08/03/2024 04:00,13.9
08/03/2024 05:00,13.9
08/03/2024 06:00,13.7
08/03/2024 07:00,13.5
08/03/2024 08:00,13.6
08/03/2024 09:00,13.7
08/03/2024 10:00,13.7
08/03/2024 11:00,13.8
08/03/2024 12:00,14
08/03/2024 13:00,14
08/03/2024 14:00,14.1
08/03/2024 15:00,14.1
08/03/2024 16:00,14.1
08/03/2024 17:00,14.1
08/03/2024 18:00,14.1
08/03/2024 19:00,14
08/03/2024 20:00,14
08/03/2024 21:00,13.9
08/03/2024 22:00,13.8
08/03/2024 23:00,13.6
09/03/2024 00:00,13.7
09/03/2024 01:00,13.7
09/03/2024 02:00,13.7
09/03/2024 03:00,13.7
09/03/2024 04:00,13.6
09/03/2024 05:00,13.6
09/03/2024 06:00,13.5
09/03/2024 07:00,13.2
09/03/2024 08:00,13
09/03/2024 09:00,12.9
09/03/2024 10:00,13.4
09/03/2024 11:00,13.5
09/03/2024 12:00,13.7
09/03/2024 13:00,13.8
09/03/2024 14:00,13.9
09/03/2024 15:00,13.9
09/03/2024 16:00,13.9
09/03/2024 17:00,13.8
09/03/2024 18:00,13.8
09/03/2024 19:00,13.7
09/03/2024 20:00,13.6
09/03/2024 21:00,13.6
09/03/2024 22:00,13.6
09/03/2024 23:00,13.7
10/03/2024 00:00,13.6
10/03/2024 01:00,13.6
10/03/2024 02:00,13.6
10/03/2024 03:00,13.7
10/03/2024 04:00,13.7
10/03/2024 05:00,13.7
10/03/2024 06:00,13.7
10/03/2024 07:00,13.6
10/03/2024 08:00,13.2
10/03/2024 09:00,13.2
10/03/2024 10:00,13.3
10/03/2024 11:00,14
10/03/2024 12:00,13.9
10/03/2024 13:00,14.1
10/03/2024 14:00,14.2
10/03/2024 15:00,14.2
10/03/2024 16:00,14.3
10/03/2024 17:00,14.3
10/03/2024 18:00,14.2
10/03/2024 19:00,14.1
10/03/2024 20:00,13.4
10/03/2024 21:00,12.4
10/03/2024 22:00,12.9
10/03/2024 23:00,13.8
11/03/2024 00:00,14.1
11/03/2024 01:00,14.2
11/03/2024 02:00,14.4
11/03/2024 03:00,14.4
11/03/2024 04:00,14.4
11/03/2024 05:00,14.4
11/03/2024 06:00,14.5
11/03/2024 07:00,14.3
11/03/2024 08:00,13.9
11/03/2024 09:00,13.5
11/03/2024 10:00,15.4
11/03/2024 11:00,15.4
11/03/2024 12:00,15.4
11/03/2024 13:00,14.7
11/03/2024 14:00,14.5
11/03/2024 15:00,14.6
11/03/2024 16:00,14.5
11/03/2024 17:00,14.5
11/03/2024 18:00,14.5
11/03/2024 19:00,14.4
11/03/2024 20:00,13.7
11/03/2024 21:00,11.8
11/03/2024 22:00,10.9
11/03/2024 23:00,10.6
12/03/2024 00:00,12.9
12/03/2024 01:00,14
12/03/2024 02:00,14.3
12/03/2024 03:00,14.4
12/03/2024 04:00,14.4
12/03/2024 05:00,14.3
12/03/2024 06:00,14.3
12/03/2024 07:00,14.3
12/03/2024 08:00,14
12/03/2024 09:00,14.5
12/03/2024 10:00,18
12/03/2024 11:00,21.4
12/03/2024 12:00,21.3
12/03/2024 13:00,16
12/03/2024 14:00,15.3
12/03/2024 15:00,15
12/03/2024 16:00,15
12/03/2024 17:00,15
12/03/2024 18:00,14.9
12/03/2024 19:00,15
12/03/2024 20:00,14.8
12/03/2024 21:00,12.5
12/03/2024 22:00,11.4
12/03/2024 23:00,10.8
13/03/2024 00:00,10.3
13/03/2024 01:00,13.3
13/03/2024 02:00,14.2
13/03/2024 03:00,14.3
13/03/2024 04:00,14.3
13/03/2024 05:00,14.3
13/03/2024 06:00,14.2
13/03/2024 07:00,14.1
13/03/2024 08:00,14.1
13/03/2024 09:00,14.4
13/03/2024 10:00,16.6
13/03/2024 11:00,20.2
13/03/2024 12:00,22.7
13/03/2024 13:00,18
13/03/2024 14:00,15.9
13/03/2024 15:00,15.1
13/03/2024 16:00,15.2
13/03/2024 17:00,15.2
13/03/2024 18:00,15.3
13/03/2024 19:00,15.2
13/03/2024 20:00,15.1
13/03/2024 21:00,15
13/03/2024 22:00,14.4
13/03/2024 23:00,13.4
14/03/2024 00:00,13.2
14/03/2024 01:00,14
14/03/2024 02:00,14.5
14/03/2024 03:00,14.6
14/03/2024 04:00,14.6
14/03/2024 05:00,14.6
14/03/2024 06:00,14.5
14/03/2024 07:00,14.5
14/03/2024 08:00,14.5
14/03/2024 09:00,14.5
14/03/2024 10:00,14.5
14/03/2024 11:00,14.8
14/03/2024 12:00,15.4
14/03/2024 13:00,14.9
14/03/2024 14:00,14.7
14/03/2024 15:00,14.7
14/03/2024 16:00,14.6
14/03/2024 17:00,14.6
14/03/2024 18:00,14.7
14/03/2024 19:00,14.6
14/03/2024 20:00,14.5
14/03/2024 21:00,14.5
14/03/2024 22:00,14.5
14/03/2024 23:00,14.6
15/03/2024 00:00,14.5
15/03/2024 01:00,14.5
15/03/2024 02:00,14.5
15/03/2024 03:00,14.5
15/03/2024 04:00,14.4
15/03/2024 05:00,14.3
15/03/2024 06:00,14.2
15/03/2024 07:00,14.2
15/03/2024 08:00,14.3
15/03/2024 09:00,14.3
15/03/2024 10:00,14.3
15/03/2024 11:00,14.8
15/03/2024 12:00,15.5
15/03/2024 13:00,17.6
15/03/2024 14:00,15.3
15/03/2024 15:00,15.4
15/03/2024 16:00,15.2
15/03/2024 17:00,15
15/03/2024 18:00,15.1
15/03/2024 19:00,15
15/03/2024 20:00,14.9
15/03/2024 21:00,14.7
15/03/2024 22:00,14.6
15/03/2024 23:00,14.6
16/03/2024 00:00,14.4
16/03/2024 01:00,14.2
16/03/2024 02:00,14.4
16/03/2024 03:00,14.5
16/03/2024 04:00,14.5
16/03/2024 05:00,14.6
16/03/2024 06:00,14.6
16/03/2024 07:00,14.7
16/03/2024 08:00,14.6
16/03/2024 09:00,14.6
16/03/2024 10:00,14.8
16/03/2024 11:00,14.8
16/03/2024 12:00,15.1
16/03/2024 13:00,15.2
16/03/2024 14:00,15.3
16/03/2024 15:00,15.3
16/03/2024 16:00,15.1
16/03/2024 17:00,15
16/03/2024 18:00,14.8
16/03/2024 19:00,14.8
16/03/2024 20:00,14.8
16/03/2024 21:00,14.8
16/03/2024 22:00,14.8
16/03/2024 23:00,14.8
17/03/2024 00:00,14.8
17/03/2024 01:00,14.8
17/03/2024 02:00,14.9
17/03/2024 03:00,14.9
17/03/2024 04:00,14.9
17/03/2024 05:00,14.9
17/03/2024 06:00,14.8
17/03/2024 07:00,14.9
17/03/2024 08:00,14.8
17/03/2024 09:00,14.8
17/03/2024 10:00,14.9
17/03/2024 11:00,15
17/03/2024 12:00,15
17/03/2024 13:00,15.3
17/03/2024 14:00,15.3
17/03/2024 15:00,15.3
17/03/2024 16:00,15.2
17/03/2024 17:00,15.2
17/03/2024 18:00,15.1
17/03/2024 19:00,15
17/03/2024 20:00,15
17/03/2024 21:00,15
17/03/2024 22:00,15
17/03/2024 23:00,15
18/03/2024 00:00,15.1
18/03/2024 01:00,15
18/03/2024 02:00,15
18/03/2024 03:00,14.9
18/03/2024 04:00,14.9
18/03/2024 05:00,14.9
18/03/2024 06:00,14.9
18/03/2024 07:00,14.9
18/03/2024 08:00,14.9
18/03/2024 09:00,14.9
18/03/2024 10:00,15.1
18/03/2024 11:00,15.1
18/03/2024 12:00,15.2
18/03/2024 13:00,15.4
18/03/2024 14:00,15.5
18/03/2024 15:00,15.6
18/03/2024 16:00,15.6
18/03/2024 17:00,15.4
18/03/2024 18:00,15.3
18/03/2024 19:00,15.1
18/03/2024 20:00,15
18/03/2024 21:00,14.9
18/03/2024 22:00,14.8
18/03/2024 23:00,14.7
19/03/2024 00:00,14.7
19/03/2024 01:00,14.6
19/03/2024 02:00,14.6
19/03/2024 03:00,14.5
19/03/2024 04:00,14.5
19/03/2024 05:00,14.3
19/03/2024 06:00,14.2
19/03/2024 07:00,14.3
19/03/2024 08:00,14.4
19/03/2024 09:00,14.5
19/03/2024 10:00,14.5
19/03/2024 11:00,14.6
19/03/2024 12:00,14.6
19/03/2024 13:00,14.7
19/03/2024 14:00,14.7
19/03/2024 15:00,14.8
19/03/2024 16:00,14.8
19/03/2024 17:00,14.9
19/03/2024 18:00,14.7
19/03/2024 19:00,14.6
19/03/2024 20:00,14.6
19/03/2024 21:00,14.5
19/03/2024 22:00,14.5
19/03/2024 23:00,14.5
20/03/2024 00:00,14.4
20/03/2024 01:00,14.5
20/03/2024 02:00,14.4
20/03/2024 03:00,14.5
20/03/2024 04:00,14.4
20/03/2024 05:00,14.4
20/03/2024 06:00,14.3
20/03/2024 07:00,14.1
20/03/2024 08:00,14.3
20/03/2024 09:00,14.4
20/03/2024 10:00,14.5
20/03/2024 11:00,14.6
20/03/2024 12:00,14.7
20/03/2024 13:00,14.7
20/03/2024 14:00,14.9
20/03/2024 15:00,14.9
20/03/2024 16:00,14.9
20/03/2024 17:00,14.8
20/03/2024 18:00,14.6
20/03/2024 19:00,14.5
20/03/2024 20:00,14.4
20/03/2024 21:00,14.3
20/03/2024 22:00,14.4
20/03/2024 23:00,14.5
21/03/2024 00:00,14.5
21/03/2024 01:00,14.5
21/03/2024 02:00,14.5
21/03/2024 03:00,14.5
21/03/2024 04:00,14.5
21/03/2024 05:00,14.3
21/03/2024 06:00,14.1
21/03/2024 07:00,14.1
21/03/2024 08:00,14.5
21/03/2024 09:00,14.6
21/03/2024 10:00,14.6
21/03/2024 11:00,14.6
21/03/2024 12:00,14.5
21/03/2024 13:00,14.6
21/03/2024 14:00,14.6
21/03/2024 15:00,14.5
21/03/2024 16:00,14.6
21/03/2024 17:00,14.9
21/03/2024 18:00,14.8
21/03/2024 19:00,14.6
21/03/2024 20:00,14.5
21/03/2024 21:00,14.4
21/03/2024 22:00,14.4
21/03/2024 23:00,14.4
22/03/2024 00:00,14.3
22/03/2024 01:00,14.3
22/03/2024 02:00,14.3
22/03/2024 03:00,14.2
22/03/2024 04:00,14.2
22/03/2024 05:00,14.2
22/03/2024 06:00,14
22/03/2024 07:00,13.6
22/03/2024 08:00,14.6
22/03/2024 09:00,16
22/03/2024 10:00,14.8
22/03/2024 11:00,14.8
22/03/2024 12:00,14.7
22/03/2024 13:00,14.4
22/03/2024 14:00,14.4
22/03/2024 15:00,14.4
22/03/2024 16:00,14.4
22/03/2024 17:00,14.5
22/03/2024 18:00,14.7
22/03/2024 19:00,14.6
22/03/2024 20:00,14.3
22/03/2024 21:00,14.3
22/03/2024 22:00,14.4
22/03/2024 23:00,14.3
23/03/2024 00:00,14.3
23/03/2024 01:00,14.4
23/03/2024 02:00,14.4
23/03/2024 03:00,14.4
23/03/2024 04:00,14.4
23/03/2024 05:00,14.3
23/03/2024 06:00,14.3
23/03/2024 07:00,14.2
